Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Bermuda,BMU,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,75.2479503,..,75.0457624,..,74.9127977,..,75.0799119,75.0088076,69.8957193,70.5375288,70.4922389,70.5815211,70.4989889,70.3993578,74.760748,75.0109727,74.9156409,74.7025552,56.271138,71.9778358,71.9934769,71.9551951,71.9929416,71.9881106,68.1268531,67.9791492,70.7560652,70.7380077,70.7350905,..
Bhutan,BTN,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,56.0635515,..,55.8860743,..,55.947461,..,55.9523434,55.7024469,56.5460141,58.2181901,55.0185696,55.3198605,56.395284,59.3753192,59.7610769,60.5021391,61.3969587,63.7814722,59.5033367,58.4359592,59.9085054,60.7370501,61.8106419,60.7638148,60.7464143,62.936546,61.7391132,61.7489169,62.6342595,..
Bhutan,BTN,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,52.0060971,..,52.4932526,..,52.6258666,..,52.8251511,58.4283253,44.5602769,52.3826745,47.1823308,47.4167951,46.0758947,41.5870724,41.1853522,41.2230475,41.618918,41.6055107,43.3883248,48.5293474,49.4322817,52.835177,54.1177752,53.7658375,54.3747784,54.1509693,53.138064,53.139843,53.4229511,..
Bhutan,BTN,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,52.9716362,..,53.4732335,..,53.727026,..,54.1997782,54.1858169,58.2770833,60.8053632,57.277644,60.2838272,63.1999864,60.1815096,59.8234323,60.4403568,60.1888482,61.3797101,62.9662083,65.8653839,65.8294927,67.6460928,68.4519547,68.3559345,68.1003555,68.6385205,68.7331053,69.3564374,70.5657526,..
Bolivia,BOL,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,45.5797598,..,50.7104203,..,41.8420825,..,41.8174158,41.5836987,40.5573014,42.2946246,41.9219449,42.6003099,41.8555164,44.3051712,45.3984074,46.1441847,46.5251981,48.176534,43.8181258,42.9388516,44.8708347,45.2529642,44.2577026,42.4377306,42.1659752,42.0373238,42.9101056,43.3803612,39.4715143,..
Bolivia,BOL,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,55.5041162,..,58.4915387,..,56.6156575,..,52.3558457,53.0500516,52.3558867,49.7803491,44.4107292,42.6891509,42.1167587,40.9756176,41.6246525,42.2459282,41.1562555,41.3522312,41.5779297,41.9086485,41.6249128,41.7842577,41.4800081,39.4764951,38.2868348,37.2460993,36.925143,36.5763233,35.0786424,..
Bolivia,BOL,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,51.721091,..,52.623505,..,49.0699904,..,50.3706377,50.62743,47.4023059,46.57507,41.7945339,41.9377906,39.6748964,36.8504737,38.3679844,39.5047531,38.0857289,36.4204642,37.3530279,35.664491,35.4306681,35.3385702,34.8524194,35.5390215,36.2750114,37.8575493,36.6979317,36.2633408,35.1463232,..
Bosnia and Herzegovina,BIH,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,24.8609548,..,24.7528033,..,24.0197326,..,25.1427181,25.0208702,36.1002245,37.3188687,38.097697,36.3248457,37.9542604,38.1093245,37.5624712,37.1032657,39.8385143,40.8764808,46.7141784,42.3437382,43.2921786,42.188083,38.3790948,35.9073884,37.6300761,35.000461,36.8357723,38.7918855,38.9873757,..
Bosnia and Herzegovina,BIH,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,33.9259234,..,36.1920637,..,40.6687798,..,43.4201641,47.1437981,48.6633587,48.8017529,50.0889406,50.5408927,51.5828442,51.5728262,51.0560977,50.57955,51.6261809,51.6867968,51.9304952,50.905386,51.0160225,52.2061797,49.8822151,48.9215763,48.961795,48.8734072,48.8771892,49.379531,49.3451777,..
Bosnia and Herzegovina,BIH,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,51.6698582,..,45.7070327,..,46.3136549,..,48.4834427,46.5797255,48.9827528,48.3238995,49.5026812,49.821093,48.9468117,50.3135945,50.5765173,49.7825548,54.6947838,54.8127684,55.4246777,52.9927485,53.3595052,51.2952156,51.4383622,50.2438808,51.7568806,51.6732556,51.978064,50.8569691,51.4721898,..
Botswana,BWA,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,55.9084641,..,55.8267603,..,55.8550203,..,59.9794761,63.4701268,61.2414921,62.8751048,58.3854845,62.3612343,61.5045386,62.2843721,61.6696456,61.9017624,62.0834707,61.9897019,61.4141667,62.4125588,61.7655901,59.4217418,58.0832291,59.1830198,57.3754551,59.1679235,60.2725227,61.8596214,59.4464824,..
Botswana,BWA,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,61.6760756,..,68.3379284,..,68.3819164,..,69.1478839,68.8437983,66.2332102,67.5537875,64.7766091,65.1559717,66.8296427,67.2354067,67.4895284,67.3218704,68.6756465,67.1693907,66.2711026,64.4348708,64.7668766,63.3587978,63.6453172,61.6395915,61.0005604,62.1175665,62.5104152,61.9054882,61.2018557,..
Botswana,BWA,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,67.1648419,..,67.1275395,..,67.125543,..,67.9787619,70.3686453,68.5612582,69.893253,68.7492318,69.6316021,70.3253966,69.2907338,69.6001496,69.8153092,69.0723799,67.1878595,66.8667612,64.2844001,63.7015975,63.9133752,63.9036925,64.7424819,62.727026,63.3669767,62.8760173,62.683297,62.335899,..
Brazil,BRA,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,51.6820575,..,47.8322212,..,48.1913056,..,50.2973516,49.0505329,47.1185129,44.6336974,43.9751032,43.8153647,49.0298834,50.8491962,51.1910415,50.6454423,51.2325195,54.0327461,50.9451174,49.360564,49.3855865,49.2990606,47.3268322,52.1733223,49.6410809,50.0063582,46.7668678,46.1562672,46.9849597,..
Brazil,BRA,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,53.1748982,..,55.9547972,..,56.2147575,..,56.3144455,57.8332286,55.4374457,56.3583563,54.8757907,54.1806369,57.3207284,57.2240984,57.8598696,57.8358419,57.8500598,56.9133194,54.2871366,53.3435278,53.3451223,53.1856369,51.00996,53.2947815,52.4673449,52.480175,51.7253658,51.1409432,50.2174997,..
Brazil,BRA,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,51.0983647,..,50.6001957,..,50.6570737,..,51.7923588,50.2984869,51.9366464,50.9104789,51.6745154,51.5878371,52.7089113,53.4309812,56.2524024,55.6775357,56.195583,54.6493028,54.5209402,53.0887791,54.4077541,52.1316368,50.0545424,50.3183068,50.2151562,49.923063,49.3948665,48.6517238,49.2849848,..
British Virgin Islands,VGB,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,64.2459257,..,60.3990936,..,60.4391832,..,60.4423721,60.2791667,59.2609126,60.1917542,63.8852644,63.9418426,64.5232597,66.5032831,65.8004304,65.7777081,65.8823655,67.044453,73.4752106,73.4543492,70.3112194,71.0459331,71.1784033,72.2837064,72.2477155,72.2690747,70.4919322,70.502043,67.5801007,..
Brunei Darussalam,BRN,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,74.1509822,..,63.6595241,..,66.4580996,..,75.2967523,73.3630988,67.3509607,73.3475782,73.3063201,73.3781527,69.8317784,71.0011157,70.6896427,70.9194923,70.4741421,71.8700484,70.8585578,69.8175163,67.1702581,68.474788,68.5877855,67.5006252,67.6373934,68.5386639,68.5126647,67.6044091,68.85143,..
Brunei Darussalam,BRN,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,75.0779326,..,70.3974647,..,70.3260144,..,70.4158147,70.377607,67.6538755,59.7469514,59.7271918,63.4782181,64.6064623,68.3133741,67.9983511,68.5109651,67.873787,65.0365199,64.7787552,63.4116557,61.5373567,62.0185628,62.8251115,61.9307848,66.6615752,66.6308506,67.955197,67.9504228,67.0778539,..
Bulgaria,BGR,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,39.612497,..,45.3679406,..,45.1313574,..,50.5238647,50.4177275,51.0484216,50.1479904,48.1042197,48.2758754,46.4819779,50.198574,45.5887877,45.8854626,47.4089366,48.3607447,48.3403771,49.2069931,50.0007097,50.3792401,50.8647631,52.0393472,50.217808,51.0525709,49.9067134,53.4045993,52.1730773,..
Bulgaria,BGR,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,46.6871366,..,56.4864833,..,57.0431513,..,60.9460985,63.1347695,63.4121368,64.8837302,63.571283,64.2819385,64.7879046,62.7622817,62.4752261,60.0577307,60.0907434,59.5366066,59.7245042,61.4525377,63.6382374,63.3471443,62.4588537,62.0869905,59.7158504,59.9558394,58.7677262,60.4109253,59.4055004,..
Bulgaria,BGR,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,53.6063755,..,54.3686204,..,55.4027547,..,56.7079009,53.4945559,55.3446755,54.9665976,55.7609077,56.3934355,54.4355906,54.5661356,51.8045095,51.1694983,53.2210692,52.9835993,53.2654435,53.3831888,53.5548931,52.9488922,54.5437289,54.5451867,54.373904,56.3150803,55.2470323,56.5070158,56.3908659,..
Burkina Faso,BFA,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,32.4784433,..,32.3625355,..,32.4026252,..,30.2897913,30.1597303,36.1047764,36.9069277,35.1200398,37.176733,39.9058431,40.6308678,41.2608152,41.0743898,39.3018866,39.1840753,40.398786,38.6413732,41.133628,41.4057995,41.9626977,39.1372366,39.0734329,36.8265306,34.3967942,34.5353814,34.3295393,..
Burkina Faso,BFA,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,44.5681832,..,49.1161909,..,50.760546,..,51.8327156,50.4590012,44.8921218,44.6782503,46.8305793,48.3306385,51.702778,52.1794849,52.368589,51.819742,50.974796,50.6912842,49.2997245,48.2506585,48.1551278,48.3034391,48.1794332,47.4892395,46.9913642,47.623265,47.0137659,47.2564533,46.5739404,..
Burkina Faso,BFA,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,47.1824753,..,47.1192725,..,45.5599896,..,43.1554926,44.3017564,47.9302322,48.0604191,50.0523791,50.7338128,50.9380969,52.6728412,53.0886449,49.8051129,50.7353118,48.1539662,47.4998958,47.9267453,48.5912867,49.3951212,49.9735678,49.9337491,49.7548697,50.0617623,46.1796214,44.6675131,41.7528823,..
Burundi,BDI,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,15.90718,..,15.7297047,..,15.7910895,..,13.5314785,13.3517244,21.6256177,24.7133553,25.292301,24.9266212,27.010501,30.1262963,27.9955953,28.7632802,28.2619278,33.8934702,34.3112483,33.341087,30.4939438,33.4177917,31.3256171,32.3510733,30.0796307,29.4808443,28.3771978,29.7912739,31.7781047,..
Burundi,BDI,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,26.5557809,..,26.9080797,..,33.0807015,..,32.418368,32.2673725,35.6300759,35.9916799,37.4260464,37.5232694,37.5387711,38.3728726,38.6982323,39.4934194,40.2652191,39.4826444,41.3054989,41.0247897,40.7826274,41.3901126,39.4725223,40.2556522,38.8207368,39.0907215,40.3473772,40.9409173,42.0271013,..
Burundi,BDI,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,35.4885821,..,35.5968736,..,35.5465925,..,34.7895264,30.1999068,35.2559863,37.0370394,39.5942074,38.7747628,38.4893302,36.1392155,35.2912958,35.2879363,37.0746775,36.8349702,37.9703087,34.2345535,32.8130974,34.118975,33.1410129,34.0729983,34.2257226,34.3794073,34.217088,34.4555905,34.5421294,..
Cabo Verde,CPV,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,45.4675406,45.2266739,44.454721,47.0192065,54.0316456,56.9949259,54.864468,54.8576976,53.4369716,53.8897665,53.5134878,52.782447,55.0804735,57.626596,56.9759272,57.5511532,58.0567541,58.8059906,59.0207517,56.7353988,58.340561,58.3728361,59.4135423,..
Cabo Verde,CPV,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,46.8563371,..,47.6692498,..,54.5585974,..,51.1578376,51.1587744,47.7005545,49.056179,50.1245603,51.7142801,52.6795951,53.8849338,52.977757,54.739819,54.3282685,51.9857993,51.7768627,51.4960983,51.9956943,52.6682492,51.5976394,54.0093057,54.8975316,55.9002501,56.3856045,56.3875681,55.5747674,..
Cabo Verde,CPV,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,75.6673665,..,70.9251517,..,70.8671981,..,63.7219767,63.6958199,61.0339282,67.3797348,70.2067907,70.2038993,69.5941706,68.7603602,66.7451297,67.0912094,67.4004221,67.2264373,68.4376784,68.6416993,68.7590694,69.0382597,69.7019113,70.1881997,68.4750584,65.335697,65.1825854,64.2359572,64.2655079,..
Cambodia,KHM,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,30.9786366,..,30.8704851,..,30.9078915,..,29.1964366,29.0734084,30.6118874,26.3221963,28.2257561,32.9191206,31.8271036,35.714426,35.5107518,36.7995151,37.7112141,35.5071527,39.7105804,39.871538,40.2121214,42.2538135,41.9076886,41.32227,39.8596888,38.8301377,42.3466179,43.2504809,45.6336334,..
Cambodia,KHM,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,49.3793985,..,49.5691839,..,49.6208464,..,50.8823755,50.8827304,48.4279387,46.9036419,46.572614,47.7895715,47.7522075,48.0753639,48.3651274,44.4445494,46.7162238,47.1168211,45.207924,44.8845957,45.916045,45.336909,45.5449009,44.6235266,43.8788806,44.0035363,43.9068717,44.197569,44.9051569,..
Cambodia,KHM,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,35.4658881,..,35.3891903,..,36.3094535,..,35.0009684,34.7487903,35.7428582,34.2960697,34.2974138,35.8015071,35.5826696,35.8923366,35.7400236,37.1447354,38.3672908,37.0912221,36.3932885,35.2317864,35.7559521,36.5191039,35.9827479,37.5048848,37.2361621,37.2119036,37.7715096,38.0414044,38.7857123,..
Cameroon,CMR,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,35.629059,..,30.8647005,..,30.8929585,..,27.910063,26.3368512,30.9468514,30.3412733,30.2536644,32.7796098,33.9440888,35.215891,35.4148073,34.9653023,35.1510433,35.8814248,40.1575498,39.1544678,39.4310532,39.1860216,38.1570168,36.9914062,35.2575226,36.0242139,36.0896547,36.1993871,35.769927,..
Cameroon,CMR,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,31.8678414,..,40.6783499,..,42.0478218,..,37.3689145,37.3131656,42.1337808,42.276356,42.2715205,43.63434,43.6859031,43.2317082,43.0300454,42.0101644,40.6163178,40.372602,42.1138993,42.8972295,43.608631,42.3892305,42.6462258,42.6681418,43.0934355,41.9819588,42.9562951,43.2015391,43.3706071,..
Cameroon,CMR,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,33.2573108,..,36.9349128,..,35.071639,..,34.6035854,35.7995382,39.946125,36.1845967,36.7442561,38.3106538,39.3231233,38.8683081,39.563118,38.8059761,37.937987,36.8357172,38.7841822,38.2038184,38.2306034,37.7178621,37.3033286,36.4970071,35.8427577,35.977058,36.1043707,35.6221974,35.3872816,..
Canada,CAN,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,85.8946487,..,86.483402,..,88.6820909,..,89.7683681,88.4414829,87.7108563,87.5326635,86.2985807,86.7389781,87.255246,86.1303355,86.3553689,87.4317529,88.9811361,87.3705121,88.5534493,87.8298556,87.6329908,89.2743247,87.0103408,87.3026719,84.157378,84.0612449,86.4805807,85.2754831,85.5449383,..
Canada,CAN,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,73.5470488,..,78.2812271,..,80.4929307,..,82.5714226,81.3416177,81.5159486,82.7933722,81.954074,80.8460134,81.2383811,80.8083023,80.615074,80.0791186,82.1230095,82.5136629,81.3971141,81.0256924,82.7862861,83.9445913,80.7639121,81.400546,79.9847535,80.5966057,80.6051381,79.6626569,76.3468072,..
Canada,CAN,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,87.1594677,..,86.9963395,..,87.8616403,..,87.5383837,86.3142174,86.0946295,85.620941,87.9886622,86.7894101,86.1672483,85.0842648,84.5047684,84.099582,84.5256708,84.3252934,85.2456806,86.5750267,86.7161028,86.440747,86.271688,85.917657,83.7891422,83.6298227,82.8712609,81.6821735,82.1066204,..
Cayman Islands,CYM,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,86.1808297,..,86.0033525,..,86.0647392,..,86.0696216,75.7806317,68.7456317,75.6467849,75.5894989,75.6761298,75.7437017,70.8037909,70.8310747,70.8150237,70.8190661,70.823581,73.0454064,73.0117371,73.0234405,73.0272418,73.0481072,73.0684456,68.9319034,73.0448309,74.3679478,74.38326,74.3670612,..
Cayman Islands,CYM,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,74.4136253,..,74.9007808,..,77.834336,..,80.8345586,78.0349154,72.9233538,78.0124443,77.9527084,78.0567115,75.209642,74.8548465,74.8559395,74.8636912,74.7790034,74.7664509,70.0362375,70.1161687,70.1348594,70.1546352,71.8726744,71.8947196,71.8571837,71.8420873,71.8018496,71.8061363,71.8158452,..
Cayman Islands,CYM,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,79.6387673,..,79.4365794,..,79.3036147,..,79.4707289,75.0088076,70.6053459,70.5375288,74.8830559,74.9723381,74.8898059,71.3165765,71.307441,71.3851198,71.355526,71.2893749,65.5675562,70.4435171,70.4483739,70.4364899,70.448207,70.4467079,70.4596487,71.6670122,71.2598844,71.2530001,71.25189,..
Central African Republic,CAF,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,25.9462734,..,25.7687961,..,25.8301809,..,17.7511478,17.5713937,19.1447727,17.204627,18.8662429,19.593632,19.5832062,21.6953517,23.9356081,24.037452,23.6371891,21.8104992,19.7449007,19.8810905,20.9741186,20.9503735,21.5152476,20.5863718,19.9905214,20.6664461,20.4182821,20.7985021,20.6860087,..
Central African Republic,CAF,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,32.399507,..,32.8866625,..,33.0192749,..,32.5571502,30.2805709,36.4349861,33.9614359,33.7001981,34.4073145,34.4002079,36.3952027,37.4956552,37.2630598,36.8733906,32.5289352,30.9147381,30.9318801,32.2659246,32.5024124,33.291231,33.2972289,33.3324054,32.8807719,33.2641042,33.9129262,34.8637158,..
Central African Republic,CAF,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,36.0229176,..,35.8960421,..,35.8585916,..,41.1668819,31.7067383,34.2104292,32.8542396,31.2419254,31.5015247,32.0486547,33.724306,34.2764891,34.0120397,32.3815252,24.8509355,25.8249305,27.5777305,27.8975037,29.336704,30.2298104,29.7030372,30.0750242,30.3279906,28.2686938,27.2788236,27.4518394,..
Chad,TCD,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,35.9853648,..,35.8078895,..,35.8692743,..,27.9739949,20.0635668,26.6026082,24.575608,23.1770074,23.4350801,22.5195196,25.3601664,26.123387,27.3543374,25.7021537,26.9706388,27.0068202,27.3784654,28.2551905,29.9436956,28.4343341,26.7968754,27.4402352,27.220965,28.4854174,27.707048,29.9423228,..
Chad,TCD,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,34.6580738,..,35.0103726,..,35.1062755,..,38.4298879,36.3161895,39.1352158,34.8081562,35.870762,35.8766305,35.4579167,36.2415355,35.8270578,35.9300389,35.687058,35.5527344,36.4737696,36.7254531,36.8461518,37.64593,37.1356993,36.7072687,36.7671449,37.6904732,38.4076691,37.7675024,37.7058267,..
Chad,TCD,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,38.2805385,..,38.20408,..,38.1537989,..,36.9879493,31.9477105,36.3921595,30.8872489,30.1887284,30.7522034,29.9891514,30.4873049,30.368212,30.4622168,30.175934,30.2671938,33.339855,33.5366095,32.8620222,34.2717165,33.601962,34.22622,34.0153975,33.8494949,33.1810243,31.9257703,32.1012472,..
Channel Islands,CHI,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
